Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07
Երևան,Երևան / Կենտրոն,ք. Երևանի ՀԱՊՀ ա/դ,488
Երևան,Երևան / Կենտրոն,ք. Երևանի Հյուսիսային համալսարանի ա/դ,31
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Հրանտ Դինքի անվ. թիվ 44 հմ/դ,377
Երևան,Երևան / Մալաթիա,ք. Երևանի հ․ 112 ա/դ,157
Երևան,Երևան / Կենտրոն,ք. Երևանի Հ․ Բաղրամյանի անվ․ թիվ 39 հմ/դ,94
Երևան,Երևան / Արաբկիր,ք. Երևանի Ղ.Աղայանի անվ. թիվ 63 հմ/դ,100
Երևան,Երևան / Նուբարաշեն,ք. Երևանի Ղևոնդ Ալիշանի անվ. թիվ 95 մ/դ,449
Երևան,Երևան / Կենտրոն,ք. Երևանի ՃՇՀԱՀ Մանուկ Աբեղյանի անվ. ա/դ,320
Երևան,Երևան / Արաբկիր,ք. Երևանի Մ.Գալշոյանի անվան թիվ 148 ա/դ,244
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մ.Գորգիսյանի անվ. թիվ 158 հմ/դ,381
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ.Իշխանի անվ. թիվ 5 հմ/դ,103
Երևան,Երևան / Նոր Նորք,ք. Երևանի Մ.Խորենացու անվ. 143 հմ/դ,364
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Մ.Մանուշյանի անվ. թիվ 48 հմ/դ,375
Երևան,Երևան / Աջափնյակ,ք. Երևանի Մ.Մեծարենցի անվ. թիվ 146 հմ/դ,183
Երևան,Երևան / Էրեբունի,ք. Երևանի Մ.Մխոյանի անվ. թիվ 68 հմ/դ,120
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ.Նալբանդյանի անվ. թիվ 33 հմ/դ,177
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մ.Սարյանի անվ. թիվ 86 հմ/դ,184
Երևան,Երևան / Արաբկիր,ք. Երևանի Մ.Քաջունու անվ. թիվ 54 ա/դ,214
Երևան,Երևան / Մալաթիա,ք. Երևանի Մոնթե Մելքոնյանի անվ.թիվ 11 հմ/դ,1105
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մովսես Ջանբազյանի անվ. թիվ 79 հմ/դ,285
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մուրացանի անվ. թիվ 18 հմ/դ,235
Երևան,Երևան / Նուբարաշեն,ք. Երևանի մտավոր թերզարգացում ունեցող երեխաների N 11 հատուկ /օժանդակ/ դպրոց,50
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ․ Մաշտոցի անվ․ երկարօրյա ուս․ համալիր,242
Երևան,Երևան / Նոր Նորք,ք. Երևանի Յ.Լեփսիուսի անվ. թիվ 88 հմ/դ,447
Երևան,Երևան / Կենտրոն,ք. Երևանի Ն.Աղբալյանի անվ. թիվ 19 հմ/դ,886
Երևան,Երևան / Արաբկիր,ք. Երևանի Ն.Զարյանի անվ. թիվ 130 հմ/դ,497
Երևան,Երևան / Մալաթիա,ք. Երևանի Ն.Խաչատրյանի անվ. թիվ 113 մ/դ,571
Երևան,Երևան / Ավան,ք. Երևանի Ն.Մեծի անվ. թիվ 124 հմ/դ,273
Երևան,Երևան / Նոր Նորք,ք. Երևանի Ն.Սաֆարյանի անվ. թիվ 164 հմ/դ,514
Երևան,Երևան / Էրեբունի,ք. Երևանի Ն.Վ. Գոգոլի անվան հմ. 35 հմ/դ,773
Երևան,Երևան / Կենտրոն,ք. Երևանի Նար-Դոսի անվ. թիվ 14 հմ/դ,175
Երևան,Երևան / Կենտրոն,ք. Երևանի Նելսոն Ստեփանյանի անվ. h. 71 հմ/դ,393
Երևան,Երևան / Աջափնյակ,ք. Երևանի Պ.Յավորովի անվ. թիվ 131 հմ/դ,674
Երևան,Երևան / Կենտրոն,ք. Երևանի Պ.Չայկովսկու անվ. մասնագիտացված մ/դ,243
Երևան,Երևան / Էրեբունի,ք. Երևանի Պ.Սևակի անվ. թիվ 123 հմ/դ,354
Երևան,Երևան / Կենտրոն,ք. Երևանի պարարվեստի պետ. քոլեջ,20
Երևան,Երևան / Աջափնյակ,ք. Երևանի Ջ. Աբրահամյանի անվ. թիվ 111 հմ/դ,152
Երևան,Երևան / Կենտրոն,ք. Երևանի Ջոն Կիրակոսյանի անվ. թիվ 20 հմ/դ,374
Երևան,Երևան / Արաբկիր,ք. Երևանի Ռ.Միրոյանի անվ. թիվ 77 հմ/դ,503
Երևան,Երևան / Արաբկիր,ք. Երևանի Ռ.Սևակի անվ. թիվ151 հմ/դ,210
Երևան,Երևան / Նոր Նորք,ք. Երևանի Ռուբեն Սարգսյանի անվ․ «Էվրիստա» մ/դ,115
Երևան,Երևան / Կենտրոն,ք. Երևանի Ս. Դավթի անվ. Կրթահամալիր,2
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Ս.Բյուրատի անվ. թիվ 125 հմ/դ,564
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Ս.Գևորգյանի անվ. թիվ 189 ա/դ,223
Երևան,Երևան / Մալաթիա,ք. Երևանի Ս.Խանզադյանի անվ. թիվ 184 ա/դ,244
Երևան,Երևան / Արաբկիր,ք. Երևանի Ս.Կապուտիկյանի անվ. թիվ 145 հմ/դ,98
Երևան,Երևան / Շենգավիթ,ք. Երևանի Ս.Հովսեփյանի անվ. թիվ 115 ա/դ,159
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Ս.Շահմուրադյանի անվ. թիվ 85 հմ/դ,96
Երևան,Երևան / Կենտրոն,ք. Երևանի Ս.Սպանդարյանի անվ. թիվ 24 հմ/դ,232
Երևան,Երևան / Շենգավիթ,ք. Երևանի Սախարովի անվ. թիվ 69 հմ/դ,463
Երևան,Երևան / Արաբկիր,ք. Երևանի Ստ.Զորյանի անվ. թիվ 56 հմ/դ,479
Երևան,Երևան / Կենտրոն,ք. Երևանի Ստ.Շահումյանի անվ. թիվ 1 հմ/դ,148
Երևան,Երևան / Ավան,ք. Երևանի Ստարովոյտովայի անվ. թիվ 177 հմ/դ,544
Երևան,Երևան / Էրեբունի,ք. Երևանի Ստ․ Լիսիցյանի անվ. թիվ 34 հմ/դ,135
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Զատիկյանի անվ. թիվ 90 հմ/դ,398
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Թեքեյանի անվ. թիվ 92 հմ/դ,252
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 12 հմ/դ,584
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 17 հմ/դ,209
Երևան,Երևան / Կենտրոն,ք. Երևանի Վ.Մայակովսկու անվ. թիվ 7 հմ/դ,443
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ.Պետրոսյանի անվ. թիվ 51 հմ/դ,606
Երևան,Երևան / Աջափնյակ,ք. Երևանի Վ.Սարոյանի անվ. թիվ 138 հմ/դ,232
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Վարդևանյանի անվ. թիվ 173 հմ/դ,176
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Տերյանի անվ. թիվ 60 հմ/դ,428
Երևան,Երևան / Կենտրոն,ք. Երևանի Վաղարշ Վաղարշյանի անվ. թիվ 80 հմ/դ,312
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ․ Դավթյանի անվան թիվ 37 հմ/դ,102
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ․Գ․Բելինսկու անվ. թիվ 38 հմ/դ,479
Երևան,Երևան / Կենտրոն,ք. Երևանի Տ. Շևչենկոյի անվ. թիվ 42 ա/դ,221
Երևան,Երևան / Արաբկիր,ք. Երևանի Րաֆֆու անվան թիվ 36 հմ/դ,266
Երևան,Երևան / Մալաթիա,ք. Երևանի օլիմպիական հերթափոխի պետական մարզական մգ.մ/դ,371
Երևան,Երևան / Նոր Նորք,Ք. Երևանի Ֆ. Նանսենի անվ. թիվ 150 հմ/դ,568
Արագածոտն,Թալին / Թալին,ք. Թալինի ա/դ,62
Արագածոտն,Թալին / Թալին,ք. Թալինի թիվ 2 հմ/դ,147
Արագածոտն,Թալին / Թալին,ք. Թալինի Մ. Արսլանյանի անվան թիվ 1 հիմնական դպրոց,150
Շիրակ,Աշոցք / Թորոսգյուղ,ք. Թորոսգյուղի մ/դ,18
Լոռի,Ալավերդի / Թումանյան,ք. Թումանյանի Խ.Աբովյանի անվ. մ/դ,90
Տավուշ,Իջևան / Իջևան,ք. Իջևանի Գ.Էդիլյան անվ. թիվ 3 հմ/դ,282
Տավուշ,Իջևան / Իջևան,ք. Իջևանի թիվ 2 ա/դ,218
Տավուշ,Իջևան / Իջևան,ք. Իջևանի թիվ 4 հմ/դ,249
Տավուշ,Իջևան / Իջևան,ք. Իջևանի թիվ 5 հմ/դ,450
Տավուշ,Իջևան / Իջևան,ք. Իջևանի Ս.Սարգսյանի անվ. թիվ 1 հմ/դ,346
Կոտայք,Հրազդան / Ծաղկաձոր,ք. Ծաղկաձորի մ/դ,77
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 1 հմ/դ,262
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 10 մ/դ,163
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 11 մ/դ,48
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 12 հմ/դ,24
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 13 հմ/դ,219
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 2 ա/դ,141
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 3 հտ/կթհ,51
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 3 մ/դ,433
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 4 մ/դ,17
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 5 հմ/դ,283
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 6 հմ/դ,305
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 7 հմ/դ,400
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 8 մ/դ,66
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 9 ա/դ,104
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ա.Իսահակյանի անվ. թիվ 9 հմ/դ,214
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ա.Շիրակացու անվ. թիվ 6 հմ/դ,191
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ասքանազ Մռավյանի անվ. թիվ 4 հմ/դ,293
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 14 հմ/դ,280
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 2 հմ/դ,242
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 7 մ/դ,24
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Լ․ Խեչոյանի անվ. թիվ 10 ա/դ,202
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Խ.Աբովյանի անվ. թիվ 1 ա/դ,79
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Հ. Թումանյանի անվան թիվ 5 հմ/դ,274
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Հ.Պարոնյանի անվ. թիվ 12 հմ/դ,391
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Հ.Օրբելու անվ. թիվ 13 ա/դ,189
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Պ.Սևակի անվ. թիվ 8 հմ/դ,523
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Վ.Սարոյանի անվ. թիվ 11 հմ/դ,804
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի ա/դ,93
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի թիվ 1հմ/դ,215
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի թիվ 2 հմ/դ,114
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի թիվ 4 մ/դ,35
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 2 հմ/դ,514
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 3 հմ/դ,337
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 4 հմ/դ,169
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 6 հմ/դ,72
Արարատ,Մասիս / Մասիս,ք. Մասիսի հ. 5 ա/դ,109
Արարատ,Մասիս / Մասիս,ք. Մասիսի Մ․ Մաշտոցի անվ. N 1 հմ/դ,417
Շիրակ,Անի / Մարալիկ,ք. Մարալիկի թիվ 1 մ/դ,260
Շիրակ,Անի / Մարալիկ,ք. Մարալիկի թիվ 2 մ/դ,159
Գեղարքունիք,Մարտունի / Մարտունի,ք. Մարտունու ա/դ,118
Գեղարքունիք,Մարտունի / Մարտունի,ք. Մարտունու թիվ 1 հմ/դ,197
Գեղարքունիք,Մարտունի / Մարտունի,ք. Մարտունու թիվ 2 հմ/դ,559
Արմավիր,Արմավիր / Մեծամոր,ք. Մեծամորի թիվ 1 հմ/դ,573
Սյունիք,Մեղրի / Մեղրի,ք. Մեղրու թիվ 1 մ/դ,213
Սյունիք,Մեղրի / Մեղրի,ք. Մեղրու թիվ 2 մ/դ,98
Արագածոտն,Աշտարակ / Մուղնի,ք. Մուղնու Մ.Աշճյանի անվ. հ/դ,51
Տավուշ,Նոյեմբերյան / Նոյեմբերյան,ք. Նոյեմբերյանի թիվ 2 hմ/դ,264
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի թիվ 1 հմ/դ,354
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի թիվ 2 ա/դ,107
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի թիվ 3 հմ/դ,220
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի Մեծն Մուրադի անվ. թիվ 4 հմ/դ,201
Լոռի,Ալավերդի / Շամլուղ,ք. Շամլուղի մ/դ,34
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի ԱՀԿ Վազգեն Ա.-ի անվ. թիվ 3 հմ/դ,396
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի Ե.Չարենցի անվ. թիվ 5 հմ/դ,346
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի թիվ 6 հմ/դ,308
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի Մ.Մաշտոցի անվ. թիվ 1 ա/դ,263
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի Ս.Ավանյանի անվ. թիվ 4 հմ/դ,356
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի թիվ 3 մ/դ,122
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի կրթահամալիր,202
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի Մ. Գորկու անվան թիվ 1 հմ/դ,87
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի ա/դ,113
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 1 hմ/դ,195
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 2 hմ/դ,254
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 4 hմ/դ,237
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 5 hմ/դ,221
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Ալ. Մյասնիկյանի անվ. թիվ 1 hմ/դ,201
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Դ. Տեր-Սիմոնյանի անվ. թիվ 2 հմ/դ,246
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի թիվ 5 հմ/դ,40
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի թիվ 8 մ/դ,233
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Շ․ Ազնավուրի անվ․ թիվ 3 հմ/դ,62
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Ս.Ավետիսյանի անվան ավագ դպրոց,89
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Վարդանանց թիվ 4 հմ/դ,65
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Ստ.Շահումյանի անվ. թիվ 1 հմ/դ,242
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Հ.Թումանյանի անվ. ա/դ,59
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Մ.Խորենացու անվ. թիվ 3 հմ/դ,80
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Սուրբ Գրիգոր Լուսավորիչի անվ. թիվ 2 հմ/դ,230
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Վ.Թեքեյանի անվ. թիվ 6 մ/դ,225
Գեղարքունիք,Սևան / Սևան,ք. Սևանի թիվ 4 հմ/դ,159
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Խ. Աբովյանի անվ. ա/դ,100
Գեղարքունիք,Սևան / Սևան,ք. Սևանի հ․ 5 մ/դ,35
Գեղարքունիք,Սևան / Սևան,ք. Սևանի հ․ 6 մ/դ,71
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Մ.Մաշտոցի անվ. թիվ 1 հմ/դ,519
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Յա. Զարոբյանի անվ. թիվ 2 հմ/դ,85
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Վ.Կարապետյանի անվ. թիվ 3 հմ/դ,479
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի «Գ.Լուսավորիչ» համալ.-ի մ/դ,84
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Գ.Նարեկացու անվ. թիվ 2 ա/դ,258
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Գ.Նժդեհի անվ. թիվ 8 հմ/դ,184
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ե.Օտյանի անվ. թիվ 7 հմ/դ,349
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Զ.Անդրանիկի անվ. թիվ 12 հմ/դ,557
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Խ.Աբովյանի անվ. թիվ 4 հմ/դ,509
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Հ.Հովհաննիսյանի անվ. թիվ 3 հմ/դ,378
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Ա.Ս. Էջմիածնի Էօրնեկեանի անվ. մ/դ,205
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Գորկու անվ. թիվ 5 ա/դ,237
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Խորենացու անվ. թիվ 10 ա/դ,140
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Մաշտոցի անվ. թիվ 1 հմ/դ,336
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ներսիսյան թիվ 6 հմ/դ,350
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ռ.Պատկանյանի անվ. թիվ 9 հմ/դ,465
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Վ.Ռշտունու անվ. թիվ 11 հմ/դ,238
Վայոց Ձոր,Վայք / Վայք,ք. Վայքի ավագ դպրոց,98
Վայոց Ձոր,Վայք / Վայք,ք. Վայքի թիվ 2 հմ/դ,350
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Պ.Սևակի անվ. թիվ 30 հմ/դ,399
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Բակունցի անվ. N 7 հմ/դ,174
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Գրիբոյեդովի անվ. թիվ 11 ա/դ,163
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Խլղաթյանի անվ. թիվ 18 մ/դ,370
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Մաթևոսյանի անվ. թիվ 8 հմ/դ,177
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Պուշկինի անվ. թիվ 4 հմ/դ,480
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի ԱՀԿ Վազգեն 1-ին անվ. թիվ 1 հմ/դ,308
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ավ.Իսահակյանի անվ. թիվ 2 հմ/դ,142
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Գ.Չաուշի անվ. թիվ 24 մ/դ,501
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Գայի անվ. թիվ 21 հմ/դ,52
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Դ.Վարուժանի անվ. թիվ 16 հմ/դ,255
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Եղ. Չարենցի անվ. թիվ 12 հմ/դ,64
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Խ.Աբովյանի անվ. թիվ 9 հմ/դ,89
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ծովակալ Իսակովի անվ. թիվ 23 հմ/դ,274
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Հ.Թումանյանի անվ. թիվ 3 հմ/դ,408
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ղ.Ալիշանի անվ. թիվ 27 հմ/դ,325
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Մ.Խորենացու անվ. թիվ 17 ա/դ,25
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Մ.Մաշտոցի անվ. թիվ 15 հմ/դ,220
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Մաթեմատիկայի և բնագիտ.առարկաների խորացված ուսուցմամբ հատուկ դպրոց,273
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Պաբլո Տիչինայի անվ. թիվ 20 հմ/դ,194
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ս.Զորյանի անվան №22 հ/դ,104
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ստ.Շահումյանի անվ. թիվ 6 հմ/դ,271
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ս․ Նալղռանյանի անվ. թիվ 13 ա/դ,53
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Վ.Համբարձումյանի անվ. թիվ 25 հմ/դ,387
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի ՎՊՀ հենակետային վարժարան,151
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Վ․ Մելիքսեթյանի անվ․ թիվ 28 հմ/դ,208
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Տերյանի անվ. թիվ 5 ա/դ,215
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Րաֆֆու անվ. թիվ 19 հմ/դ,190
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի Էդ. Պողոսյանի անվ. թիվ 2 հմ/դ,364
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի թիվ 3 հմ/դ,309
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի թիվ 4 հմ/դ,78
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի Հ.Համբարձումյանի անվ. ա/դ,48
Արարատ,Վեդի / Վեդի,ք. Վեդիի ա/դ,207
Արարատ,Արարատ / Վեդի,ք. Վեդիի Գ. Մարգարյանի անվ. թիվ 1 հմ/դ,385
Արարատ,Արարատ / Վեդի,ք. Վեդիի թիվ 2 հմ/դ,414
Լոռի,Տաշիր / Տաշիր,ք. Տաշիրի Ա. Աղեկյանի անվ. թիվ 2 հմ/դ,305
Լոռի,Տաշիր / Տաշիր,ք. Տաշիրի ա/դ,66
Լոռի,Տաշիր / Տաշիր,ք. Տաշիրի թիվ 1 հմ/դ,189
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 1 մ/դ,220
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 2 մ/դ,217
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 5 մ/դ,37
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 6 հմ/դ,11
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք․ Երևանի Ա.Շահինյանի անվ․ ֆիզիկամաթեմատիկական մասնագիտացված դպրոց,564
Երևան,Երևան / Ավան,ք․ Երևանի Զապել Եսայանի անվան հ. 180 հիմնական դպրոց ՊՈԱԿ,408
Արմավիր,Վաղարշապատ / Ֆերիկ,Ֆերիկի Ռզալիե Ռաշիդի Օզմանյանի անվան միջնակարգ դպրոց,30
